-0.5053555276979957, -0.011948777352861928
-0.4441517637537886, 0.08116599755629239
-0.43335343309160734, 0.09889081070788164
-0.42797013599073286, 0.11654421682349758
-0.4135379806090227, 0.1211301353560037
-0.34501896253510833, 0.1615941224075279
-0.2746314603532267, 0.16691791364509112
-0.267419349719926, 0.17140862279629943
-0.0019002205684000018, 0.07381107285104482
0.3055150034116696, -0.23422301210745977
0.36505657024072113, -0.2202510354020215
0.4118678493787591, -0.15369967787492667
0.44607578666751313, -0.10489693584474535
0.4532640949554898, -0.0872197273838049
0.4586553261714721, -0.07396182103809945
0.46583570034434074, -0.051889112807248505
0.473024008632317, -0.034211904346308275
0.5036219235468671, 0.014543232993224242

